index,title,href,body,date
0,"Elektabilitas Ganjar Menurun, Ternyata Ini Sebabnya - Facebook",https://www.facebook.com/tvOneNews/videos/elektabilitas-ganjar-menurun-ternyata-ini-sebabnya-kabar-petang-tvone/1234934537396928/,"0 views, 0 likes, 0 loves, 0 comments, 0 shares, Facebook Watch Videos from tvOneNews: Hasil jajak pendapat Lembaga Survei Indonesia (LSI) terhadap tiga...",4/9/2023
1,"Elektabilitas Ganjar Menurun, Ternyata Ini Sebabnya - Facebook",https://www.facebook.com/tvOneNews/videos/elektabilitas-ganjar-menurun-ternyata-ini-sebabnya-kabar-petang-tvone/1234934537396928/,"0 views, 0 likes, 0 loves, 0 comments, 0 shares, Facebook Watch Videos from tvOneNews: Hasil jajak pendapat Lembaga Survei Indonesia (LSI) terhadap tiga...",4/10/2023
